conference,reviewer_type,decision,metric,n,mean,std
iclr2024,sea,Reject,R_premise,54,0.3548777777777778,0.21293847607042501
iclr2024,sea,Reject,S_depth,54,0.4391962962962963,0.15356585700882197
iclr2024,sea,Reject,DoA_score,54,0.16976296296296298,0.1046370010971376
iclr2024,sea,Reject,Total_Claims,54,10.018518518518519,3.2591858037589967
iclr2024,sea,Reject,Total_Premises,54,5.7592592592592595,3.9712893452368707
iclr2024,sea,Reject,n_arcs,54,21.166666666666668,3.0266115308196664
iclr2024,sea,Reject,n_weaknesses,54,7.666666666666667,2.4184822934587684
iclr2024,sea,Reject,n_strengths,54,5.074074074074074,1.6235513351310238
iclr2024,sea,Reject,MCS,54,0.490337037037037,0.11318985936360786
iclr2024,sea,Reject,AR,54,0.7180203703703704,0.18343982343673837
iclr2024,sea,Reject,SD,54,0.07597592592592592,0.11553527752552495
iclr2024,sea,Reject,CD,54,0.32005555555555554,0.2094786562430255
iclr2024,sea,Reject,D1_actionability_mean,54,1.0621796296296298,0.3614398780243753
iclr2024,sea,Reject,D3_justification_mean,54,0.4082870370370371,0.34992512570888074
iclr2024,sea,Reject,D4_solution_mean,54,0.386725925925926,0.2986790447420013
iclr2024,sea,Reject,D5_tone_mean,54,1.5119222222222224,0.24581698105725042
iclr2024,tree,Accept,Total_Valid_Flaws_Found,146,6.054794520547945,2.327588131352097
iclr2024,tree,Accept,Critical_Recall,114,0.49160614035087724,0.34635915097826886
iclr2024,tree,Accept,Minor_Recall,145,0.35249448275862066,0.16933685600802323
iclr2024,tree,Accept,nCPS,146,0.9643828767123286,0.09169870932013056
iclr2024,tree,Accept,Raw_CPS,146,4.711848630136985,1.8217492864802265
iclr2024,tree,Accept,Total_Arguments,146,5.404109589041096,1.8178379242776015
iclr2024,tree,Accept,R_premise,146,0.30868835616438356,0.14773515329351536
iclr2024,tree,Accept,S_depth,146,0.43445547945205476,0.12399068153574919
iclr2024,tree,Accept,DoA_score,146,0.13697534246575346,0.07593275842221225
iclr2024,tree,Accept,Total_Claims,146,22.876712328767123,5.291359789980206
iclr2024,tree,Accept,Total_Premises,146,10.445205479452055,5.789444404190367
iclr2024,tree,Accept,n_arcs,146,19.02054794520548,7.4957175618249465
iclr2024,tree,Accept,n_weaknesses,146,8.047945205479452,5.553914049203712
iclr2024,tree,Accept,n_strengths,146,2.6986301369863015,2.5006753929445944
iclr2024,tree,Accept,MCS,135,0.5019111111111111,0.12424286679825428
iclr2024,tree,Accept,AR,135,0.7746340740740741,0.183485950156735
iclr2024,tree,Accept,SD,135,0.05536814814814815,0.11214341540937384
iclr2024,tree,Accept,CD,135,0.38088592592592596,0.27616205013500783
iclr2024,tree,Accept,D1_actionability_mean,135,1.0434451851851851,0.2547439676664895
iclr2024,tree,Accept,D3_justification_mean,135,0.6833474074074074,0.5092762019035622
iclr2024,tree,Accept,D4_solution_mean,135,0.3902740740740741,0.31859392859525065
iclr2024,tree,Accept,D5_tone_mean,135,1.3700170370370368,0.5177003497876546
iclr2024,tree,Reject,Total_Valid_Flaws_Found,54,6.0,2.074099031496045
iclr2024,tree,Reject,Critical_Recall,47,0.35998085106382977,0.32719158902651324
iclr2024,tree,Reject,Minor_Recall,54,0.34011481481481487,0.14736096025260162
iclr2024,tree,Reject,nCPS,54,0.9665444444444444,0.04753162866208606
iclr2024,tree,Reject,Raw_CPS,54,4.613877777777777,1.4580392866393033
iclr2024,tree,Reject,Total_Arguments,54,5.481481481481482,1.7987494685458532
iclr2024,tree,Reject,R_premise,54,0.3536648148148148,0.1732368279262959
iclr2024,tree,Reject,S_depth,54,0.4829185185185185,0.07724612971699209
iclr2024,tree,Reject,DoA_score,54,0.1727111111111111,0.09121109181695093
iclr2024,tree,Reject,Total_Claims,54,20.574074074074073,6.566357514884293
iclr2024,tree,Reject,Total_Premises,54,11.12962962962963,5.827865062009613
iclr2024,tree,Reject,n_arcs,54,19.962962962962962,6.127460500670863
iclr2024,tree,Reject,n_weaknesses,54,8.333333333333334,5.660188676100524
iclr2024,tree,Reject,n_strengths,54,2.6666666666666665,2.3870720993608825
iclr2024,tree,Reject,MCS,52,0.49016730769230765,0.09287408875050567
iclr2024,tree,Reject,AR,52,0.7948942307692308,0.16684087924028448
iclr2024,tree,Reject,SD,52,0.036809615384615385,0.07917495211862415
iclr2024,tree,Reject,CD,52,0.3128826923076923,0.2517580925125358
iclr2024,tree,Reject,D1_actionability_mean,52,1.0614615384615385,0.22404479957632265
iclr2024,tree,Reject,D3_justification_mean,52,0.6439115384615385,0.39182221341199747
iclr2024,tree,Reject,D4_solution_mean,52,0.3315634615384615,0.23705036779987773
iclr2024,tree,Reject,D5_tone_mean,52,1.2959019230769233,0.5002256382992735
iclr2025,cyclereview,Accept,Total_Valid_Flaws_Found,121,3.371900826446281,2.0701539049265505
iclr2025,cyclereview,Accept,Critical_Recall,84,0.2751857142857143,0.3028824457409803
iclr2025,cyclereview,Accept,Minor_Recall,121,0.19042561983471076,0.15424640326920952
iclr2025,cyclereview,Accept,nCPS,121,0.9717082644628099,0.09996061023121129
iclr2025,cyclereview,Accept,Raw_CPS,121,3.073789256198347,1.3378904728341088
iclr2025,cyclereview,Accept,Total_Arguments,121,3.4628099173553717,1.770316931672827
iclr2025,cyclereview,Accept,R_premise,128,0.61551328125,0.20474098842660823
iclr2025,cyclereview,Accept,S_depth,128,0.44992109375,0.1337989658119135
iclr2025,cyclereview,Accept,DoA_score,128,0.27819453125000004,0.11345825296869187
iclr2025,cyclereview,Accept,Total_Claims,128,7.2109375,5.621461047719144
iclr2025,cyclereview,Accept,Total_Premises,128,10.9921875,6.07498562099332
iclr2025,cyclereview,Accept,n_arcs,128,7.375,3.0533317287299937
iclr2025,cyclereview,Accept,n_weaknesses,128,3.796875,1.985615099367107
iclr2025,cyclereview,Accept,n_strengths,128,0.0,0.0
iclr2025,cyclereview,Accept,MCS,126,0.5278746031746033,0.10540250466588195
iclr2025,cyclereview,Accept,AR,126,0.9176079365079365,0.17700418869763487
iclr2025,cyclereview,Accept,SD,126,0.03421587301587301,0.12056502405769157
iclr2025,cyclereview,Accept,CD,126,0.39733095238095234,0.35799046455776684
iclr2025,cyclereview,Accept,D1_actionability_mean,126,1.3159349206349207,0.46600458646969734
iclr2025,cyclereview,Accept,D3_justification_mean,126,0.3415412698412698,0.40893060228255673
iclr2025,cyclereview,Accept,D4_solution_mean,126,0.385615873015873,0.3540270135258491
iclr2025,cyclereview,Accept,D5_tone_mean,126,1.3258841269841268,0.40668057684874953
iclr2025,cyclereview,Reject,Total_Valid_Flaws_Found,64,3.671875,2.1970737212273823
iclr2025,cyclereview,Reject,Critical_Recall,53,0.22694716981132076,0.2710187309761318
iclr2025,cyclereview,Reject,Minor_Recall,64,0.19299375000000002,0.13904362895856917
iclr2025,cyclereview,Reject,nCPS,64,0.9535421875,0.13301887299521323
iclr2025,cyclereview,Reject,Raw_CPS,64,3.1167781249999997,1.379885851440601
iclr2025,cyclereview,Reject,Total_Arguments,64,3.5625,1.7536809360305043
iclr2025,cyclereview,Reject,R_premise,72,0.6225736111111111,0.17257787708746347
iclr2025,cyclereview,Reject,S_depth,72,0.41141944444444445,0.14472690128174717
iclr2025,cyclereview,Reject,DoA_score,72,0.25756388888888887,0.1147040040137057
iclr2025,cyclereview,Reject,Total_Claims,72,7.083333333333333,4.734500285959066
iclr2025,cyclereview,Reject,Total_Premises,72,10.958333333333334,5.877715135260266
iclr2025,cyclereview,Reject,n_arcs,72,6.819444444444445,3.0038772545246237
iclr2025,cyclereview,Reject,n_weaknesses,72,3.6944444444444446,1.7812710202477149
iclr2025,cyclereview,Reject,n_strengths,72,0.0,0.0
iclr2025,cyclereview,Reject,MCS,70,0.5298342857142857,0.11222158965308329
iclr2025,cyclereview,Reject,AR,70,0.9185757142857142,0.1946810051070273
iclr2025,cyclereview,Reject,SD,70,0.053084285714285716,0.1394389177327044
iclr2025,cyclereview,Reject,CD,70,0.41040142857142853,0.36834461711073146
iclr2025,cyclereview,Reject,D1_actionability_mean,70,1.3962585714285716,0.45893990686567193
iclr2025,cyclereview,Reject,D3_justification_mean,70,0.3082257142857143,0.3951897708460664
iclr2025,cyclereview,Reject,D4_solution_mean,70,0.39102714285714285,0.3569025742600599
iclr2025,cyclereview,Reject,D5_tone_mean,70,1.2978214285714285,0.3933881038602962
iclr2025,deepreview,Accept,Total_Valid_Flaws_Found,128,4.515625,2.70020231088062
iclr2025,deepreview,Accept,Critical_Recall,103,0.42495728155339807,0.37128184806998454
iclr2025,deepreview,Accept,Minor_Recall,128,0.22262734375000004,0.1612736309803363
iclr2025,deepreview,Accept,nCPS,128,0.9700953125,0.052037555879852954
iclr2025,deepreview,Accept,Raw_CPS,128,3.5330874999999993,1.5816453389145861
iclr2025,deepreview,Accept,Total_Arguments,128,3.9609375,1.9416785649551522
iclr2025,deepreview,Accept,R_premise,128,0.60742265625,0.17346824176193
iclr2025,deepreview,Accept,S_depth,128,0.45556015625,0.1271049627260151
iclr2025,deepreview,Accept,DoA_score,128,0.2820515625,0.10903801546450215
iclr2025,deepreview,Accept,Total_Claims,128,7.3203125,5.30774741097767
iclr2025,deepreview,Accept,Total_Premises,128,11.6015625,9.213427246896687
iclr2025,deepreview,Accept,n_arcs,128,14.75,4.450957607307358
iclr2025,deepreview,Accept,n_weaknesses,128,3.6171875,1.8448527831072545
iclr2025,deepreview,Accept,n_strengths,128,2.484375,1.4741038916794729
iclr2025,deepreview,Accept,MCS,127,0.6216826771653542,0.08149175544479523
iclr2025,deepreview,Accept,AR,127,0.8234480314960629,0.13193891314411302
iclr2025,deepreview,Accept,SD,127,0.2909818897637795,0.15863581153435172
iclr2025,deepreview,Accept,CD,127,0.5774921259842519,0.20662306821470877
iclr2025,deepreview,Accept,D1_actionability_mean,127,1.385667716535433,0.28278088098016635
iclr2025,deepreview,Accept,D3_justification_mean,127,0.5186795275590551,0.31383286051568526
iclr2025,deepreview,Accept,D4_solution_mean,127,0.7845535433070867,0.27299830245279405
iclr2025,deepreview,Accept,D5_tone_mean,127,1.705067716535433,0.31326050974449254
iclr2025,deepreview,Reject,Total_Valid_Flaws_Found,72,4.597222222222222,3.0241270290696987
iclr2025,deepreview,Reject,Critical_Recall,64,0.3166125,0.27616138800024564
iclr2025,deepreview,Reject,Minor_Recall,72,0.21033055555555555,0.1423063642523737
iclr2025,deepreview,Reject,nCPS,72,0.9697430555555554,0.053167521130932344
iclr2025,deepreview,Reject,Raw_CPS,72,3.7034333333333334,1.82002058052131
iclr2025,deepreview,Reject,Total_Arguments,72,4.194444444444445,2.8116402354802643
iclr2025,deepreview,Reject,R_premise,72,0.6084069444444444,0.18399908628553663
iclr2025,deepreview,Reject,S_depth,72,0.4217097222222222,0.1585562477701967
iclr2025,deepreview,Reject,DoA_score,72,0.25900833333333334,0.116915876522817
iclr2025,deepreview,Reject,Total_Claims,72,7.527777777777778,7.982325938380458
iclr2025,deepreview,Reject,Total_Premises,72,11.416666666666666,7.5260112324140565
iclr2025,deepreview,Reject,n_arcs,72,13.875,5.269998797337971
iclr2025,deepreview,Reject,n_weaknesses,72,4.069444444444445,2.183977434290434
iclr2025,deepreview,Reject,n_strengths,72,1.9861111111111112,1.4091557312108487
iclr2025,deepreview,Reject,MCS,70,0.6436757142857142,0.08586998840632676
iclr2025,deepreview,Reject,AR,70,0.8495371428571428,0.12204886307223707
iclr2025,deepreview,Reject,SD,70,0.30061571428571426,0.20344968586119427
iclr2025,deepreview,Reject,CD,70,0.6534457142857142,0.22683621792821174
iclr2025,deepreview,Reject,D1_actionability_mean,70,1.4688042857142858,0.30376399517384406
iclr2025,deepreview,Reject,D3_justification_mean,70,0.5489771428571429,0.3746552027121132
iclr2025,deepreview,Reject,D4_solution_mean,70,0.8029714285714287,0.3425195054819663
iclr2025,deepreview,Reject,D5_tone_mean,70,1.7192814285714288,0.23836674537837158
iclr2025,human,Accept,Total_Valid_Flaws_Found,128,4.793619791666666,1.9045575502862502
iclr2025,human,Accept,Critical_Recall,126,0.2797549367283951,0.14039477306867512
iclr2025,human,Accept,Minor_Recall,128,0.24221055989583334,0.055443830064867576
iclr2025,human,Accept,nCPS,128,0.9706827441406249,0.039260071369738136
iclr2025,human,Accept,Raw_CPS,128,3.8440578190104167,1.1585174305214168
iclr2025,human,Accept,Total_Arguments,128,4.655169270833333,1.6280721392591408
iclr2025,human,Accept,R_premise,128,0.5636140625000001,0.09689404289594108
iclr2025,human,Accept,S_depth,128,0.46307890625000003,0.06567695775457823
iclr2025,human,Accept,DoA_score,128,0.26306562499999997,0.053438591495506525
iclr2025,human,Accept,Total_Claims,128,7.838046875,3.1219870662576295
iclr2025,human,Accept,Total_Premises,128,9.8759375,3.127510755156894
iclr2025,human,Accept,n_arcs,128,10.033723958333333,2.709276912022496
iclr2025,human,Accept,n_weaknesses,128,3.5621744791666665,1.4652417553131933
iclr2025,human,Accept,n_strengths,128,2.8279296875,0.9011764388952083
iclr2025,human,Accept,MCS,128,0.5913943229166666,0.07144173066385368
iclr2025,human,Accept,AR,128,0.77169134765625,0.13271918024428422
iclr2025,human,Accept,SD,128,0.12768966796874998,0.10539710569234777
iclr2025,human,Accept,CD,128,0.5588454752604167,0.1584475404635034
iclr2025,human,Accept,D1_actionability_mean,128,1.2169328906249999,0.23917944490190204
iclr2025,human,Accept,D3_justification_mean,128,0.7695960937499999,0.25069410142110093
iclr2025,human,Accept,D4_solution_mean,128,0.5654994205729167,0.23328900913965628
iclr2025,human,Accept,D5_tone_mean,128,1.6337618619791665,0.1750247801806362
iclr2025,human,Reject,Total_Valid_Flaws_Found,72,5.317650462962963,1.67685971857351
iclr2025,human,Reject,Critical_Recall,71,0.3231858489827855,0.11556298499817529
iclr2025,human,Reject,Minor_Recall,72,0.2650663842592593,0.05994536482003746
iclr2025,human,Reject,nCPS,72,0.9662221701388888,0.021364110410946265
iclr2025,human,Reject,Raw_CPS,72,4.3722057511574075,1.006170705749279
iclr2025,human,Reject,Total_Arguments,72,5.138414351851852,1.4014444898225666
iclr2025,human,Reject,R_premise,72,0.5740249999999999,0.10290284594813379
iclr2025,human,Reject,S_depth,72,0.4772875,0.060069248624247756
iclr2025,human,Reject,DoA_score,72,0.2725388888888889,0.053331970052998785
iclr2025,human,Reject,Total_Claims,72,7.765416666666665,3.2744671375983097
iclr2025,human,Reject,Total_Premises,72,10.19222222222222,3.0508092771748943
iclr2025,human,Reject,n_arcs,72,10.194212962962963,2.288159560920134
iclr2025,human,Reject,n_weaknesses,72,4.3125,1.5047648629087396
iclr2025,human,Reject,n_strengths,72,2.3087962962962965,0.744095023454499
iclr2025,human,Reject,MCS,72,0.5724836805555555,0.05849315595770006
iclr2025,human,Reject,AR,72,0.8118827546296297,0.09917393171366226
iclr2025,human,Reject,SD,72,0.11876046296296296,0.08124904820303097
iclr2025,human,Reject,CD,72,0.5236199768518518,0.13949067234213589
iclr2025,human,Reject,D1_actionability_mean,72,1.2522262731481482,0.19221693220771907
iclr2025,human,Reject,D3_justification_mean,72,0.7331771759259259,0.20766545212751922
iclr2025,human,Reject,D4_solution_mean,72,0.51587625,0.17616434497933803
iclr2025,human,Reject,D5_tone_mean,72,1.5098983796296297,0.16364906846572788
iclr2025,reviewer2,Accept,Total_Valid_Flaws_Found,127,13.37007874015748,8.76302038022433
iclr2025,reviewer2,Accept,Critical_Recall,103,0.624673786407767,0.29894956095031366
iclr2025,reviewer2,Accept,Minor_Recall,127,0.48172755905511805,0.1686493665497896
iclr2025,reviewer2,Accept,nCPS,127,0.9773771653543307,0.033287080264510036
iclr2025,reviewer2,Accept,Raw_CPS,127,8.704994488188975,2.5891674757552976
iclr2025,reviewer2,Accept,Total_Arguments,127,11.047244094488189,3.468356428189133
iclr2025,reviewer2,Accept,R_premise,128,0.39374765625,0.17779928166725736
iclr2025,reviewer2,Accept,S_depth,128,0.41755078125,0.1404665830162702
iclr2025,reviewer2,Accept,DoA_score,128,0.16290546875,0.09914004356249709
iclr2025,reviewer2,Accept,Total_Claims,128,31.4609375,13.34042600681504
iclr2025,reviewer2,Accept,Total_Premises,128,19.921875,11.008664715527384
iclr2025,reviewer2,Accept,n_arcs,128,23.453125,11.04811194544367
iclr2025,reviewer2,Accept,n_weaknesses,128,10.75,6.462490195548389
iclr2025,reviewer2,Accept,n_strengths,128,4.109375,2.8622835853273947
iclr2025,reviewer2,Accept,MCS,108,0.5688879629629631,0.09706650164503762
iclr2025,reviewer2,Accept,AR,108,0.8191064814814814,0.15282379522673925
iclr2025,reviewer2,Accept,SD,108,0.03422037037037037,0.08366173408072684
iclr2025,reviewer2,Accept,CD,108,0.5516749999999999,0.2621078336714922
iclr2025,reviewer2,Accept,D1_actionability_mean,108,1.2188925925925926,0.3084266318500028
iclr2025,reviewer2,Accept,D3_justification_mean,108,0.8670250000000002,0.4117614174290466
iclr2025,reviewer2,Accept,D4_solution_mean,108,0.22510092592592593,0.24597394075764392
iclr2025,reviewer2,Accept,D5_tone_mean,108,1.5429953703703703,0.3520073354121668
iclr2025,reviewer2,Reject,Total_Valid_Flaws_Found,72,12.86111111111111,8.919523696554426
iclr2025,reviewer2,Reject,Critical_Recall,67,0.6100940298507461,0.28641462469040324
iclr2025,reviewer2,Reject,Minor_Recall,72,0.46785972222222216,0.18145355798926624
iclr2025,reviewer2,Reject,nCPS,72,0.9794180555555556,0.02369133273731365
iclr2025,reviewer2,Reject,Raw_CPS,72,9.217573611111114,2.9413585842951036
iclr2025,reviewer2,Reject,Total_Arguments,72,10.48611111111111,3.180012647488161
iclr2025,reviewer2,Reject,R_premise,72,0.3801916666666667,0.19388348886256696
iclr2025,reviewer2,Reject,S_depth,72,0.4481597222222222,0.12161340115615064
iclr2025,reviewer2,Reject,DoA_score,72,0.16773194444444445,0.10368103827399847
iclr2025,reviewer2,Reject,Total_Claims,72,32.75,12.183745810375026
iclr2025,reviewer2,Reject,Total_Premises,72,21.15277777777778,14.874744379124232
iclr2025,reviewer2,Reject,n_arcs,72,22.930555555555557,9.310491415131443
iclr2025,reviewer2,Reject,n_weaknesses,72,10.25,5.83759066642501
iclr2025,reviewer2,Reject,n_strengths,72,3.888888888888889,3.0698697295641915
iclr2025,reviewer2,Reject,MCS,64,0.5592,0.11678292710620018
iclr2025,reviewer2,Reject,AR,64,0.8173546875,0.16573022344100535
iclr2025,reviewer2,Reject,SD,64,0.043975,0.10443735116068542
iclr2025,reviewer2,Reject,CD,64,0.5384453124999999,0.29996834326609456
iclr2025,reviewer2,Reject,D1_actionability_mean,64,1.2346062500000001,0.3429717105623024
iclr2025,reviewer2,Reject,D3_justification_mean,64,0.88075625,0.3406242275657472
iclr2025,reviewer2,Reject,D4_solution_mean,64,0.22033906250000002,0.275480324891419
iclr2025,reviewer2,Reject,D5_tone_mean,64,1.4937218749999999,0.46150227861266574
iclr2025,sea,Accept,Total_Valid_Flaws_Found,128,3.734375,1.6288944852551033
iclr2025,sea,Accept,Critical_Recall,81,0.20271604938271606,0.2368997606883501
iclr2025,sea,Accept,Minor_Recall,127,0.21838661417322833,0.11772395567611758
iclr2025,sea,Accept,nCPS,128,0.9517734375,0.17643476699736188
iclr2025,sea,Accept,Raw_CPS,128,3.166299218749999,1.4744243212634696
iclr2025,sea,Accept,Total_Arguments,128,3.390625,1.4430630971520977
iclr2025,sea,Accept,R_premise,128,0.41023671875,0.20782673957045855
iclr2025,sea,Accept,S_depth,128,0.48140312500000004,0.0992462180699149
iclr2025,sea,Accept,DoA_score,128,0.20330859375,0.10451350666383863
iclr2025,sea,Accept,Total_Claims,128,12.578125,5.153714927996612
iclr2025,sea,Accept,Total_Premises,128,8.9296875,5.2873100103615345
iclr2025,sea,Accept,n_arcs,128,12.2265625,4.476033894993855
iclr2025,sea,Accept,n_weaknesses,128,3.265625,1.5136355306628606
iclr2025,sea,Accept,n_strengths,128,3.71875,2.907870124578696
iclr2025,sea,Accept,MCS,127,0.5248259842519685,0.097635513650563
iclr2025,sea,Accept,AR,127,0.6889889763779528,0.2495828402819985
iclr2025,sea,Accept,SD,127,0.06174409448818899,0.14048775840786695
iclr2025,sea,Accept,CD,127,0.3873307086614173,0.2620022784075811
iclr2025,sea,Accept,D1_actionability_mean,127,1.0144551181102364,0.43596983962754454
iclr2025,sea,Accept,D3_justification_mean,127,0.49715590551181094,0.4427814102314981
iclr2025,sea,Accept,D4_solution_mean,127,0.4700787401574804,0.31626836294763155
iclr2025,sea,Accept,D5_tone_mean,127,1.5965771653543301,0.2262800225415952
iclr2025,sea,Reject,Total_Valid_Flaws_Found,72,3.5555555555555554,1.2547250289519851
iclr2025,sea,Reject,Critical_Recall,66,0.20697424242424245,0.28380575768572963
iclr2025,sea,Reject,Minor_Recall,72,0.2131638888888889,0.10984990695445751
iclr2025,sea,Reject,nCPS,72,0.9789638888888889,0.04583962645656726
iclr2025,sea,Reject,Raw_CPS,72,3.158231944444444,1.2113798250402206
iclr2025,sea,Reject,Total_Arguments,72,3.2777777777777777,1.2696037112912713
iclr2025,sea,Reject,R_premise,72,0.36585416666666665,0.19101024376150874
iclr2025,sea,Reject,S_depth,72,0.4518486111111112,0.13095005820740474
iclr2025,sea,Reject,DoA_score,72,0.17524722222222222,0.09725074310476396
iclr2025,sea,Reject,Total_Claims,72,13.13888888888889,4.97403272656556
iclr2025,sea,Reject,Total_Premises,72,7.680555555555555,4.62335281330624
iclr2025,sea,Reject,n_arcs,72,11.222222222222221,4.111893509274273
iclr2025,sea,Reject,n_weaknesses,72,3.3333333333333335,1.8076519670010642
iclr2025,sea,Reject,n_strengths,72,3.361111111111111,2.879287644469221
iclr2025,sea,Reject,MCS,71,0.5044943661971831,0.09653150320317187
iclr2025,sea,Reject,AR,71,0.7243661971830986,0.22595471603440614
iclr2025,sea,Reject,SD,71,0.04003239436619718,0.09555709553477575
iclr2025,sea,Reject,CD,71,0.3421676056338028,0.2982530180782024
iclr2025,sea,Reject,D1_actionability_mean,71,1.0108267605633805,0.3973415644569171
iclr2025,sea,Reject,D3_justification_mean,71,0.43718309859154936,0.3994745741903323
iclr2025,sea,Reject,D4_solution_mean,71,0.4426633802816901,0.28114875789946225
iclr2025,sea,Reject,D5_tone_mean,71,1.540794366197183,0.231805062737344
iclr2025,tree,Accept,Total_Valid_Flaws_Found,128,5.8828125,2.595031878947907
iclr2025,tree,Accept,Critical_Recall,96,0.2833791666666667,0.28842575142958243
iclr2025,tree,Accept,Minor_Recall,127,0.3305645669291339,0.15183620013370042
iclr2025,tree,Accept,nCPS,128,0.963565625,0.09707207439811286
iclr2025,tree,Accept,Raw_CPS,128,4.37944453125,1.6684852322881247
iclr2025,tree,Accept,Total_Arguments,128,5.4765625,1.9030222285517857
iclr2025,tree,Accept,R_premise,128,0.4335546875,0.18531054202534822
iclr2025,tree,Accept,S_depth,128,0.46797187500000004,0.11117518341554608
iclr2025,tree,Accept,DoA_score,128,0.2092453125,0.09493432612636447
iclr2025,tree,Accept,Total_Claims,128,7.65625,2.58230654388943
iclr2025,tree,Accept,Total_Premises,128,5.953125,2.800054484846721
iclr2025,tree,Accept,n_arcs,128,20.0390625,7.050327901851236
iclr2025,tree,Accept,n_weaknesses,128,8.3203125,6.487945932362557
iclr2025,tree,Accept,n_strengths,128,2.0,2.27620349753811
iclr2025,tree,Accept,MCS,123,0.4554455284552845,0.10885895992554266
iclr2025,tree,Accept,AR,123,0.8251999999999999,0.1571278413413427
iclr2025,tree,Accept,SD,123,0.01310731707317073,0.04669306504258176
iclr2025,tree,Accept,CD,123,0.2562382113821139,0.28431219233133503
iclr2025,tree,Accept,D1_actionability_mean,123,1.0705479674796745,0.303080344633584
iclr2025,tree,Accept,D3_justification_mean,123,0.6647601626016261,0.4212822893671173
iclr2025,tree,Accept,D4_solution_mean,123,0.3683146341463414,0.2939729257866475
iclr2025,tree,Accept,D5_tone_mean,123,1.0624162601626015,0.7106495155811584
iclr2025,tree,Reject,Total_Valid_Flaws_Found,72,6.486111111111111,1.9427949632348183
iclr2025,tree,Reject,Critical_Recall,62,0.3017451612903226,0.27552686202531057
iclr2025,tree,Reject,Minor_Recall,72,0.370525,0.14643583294062312
iclr2025,tree,Reject,nCPS,72,0.9674805555555557,0.04465015066734476
iclr2025,tree,Reject,Raw_CPS,72,4.983820833333333,1.6453448937590605
iclr2025,tree,Reject,Total_Arguments,72,5.902777777777778,1.593646913570575
iclr2025,tree,Reject,R_premise,72,0.44700416666666665,0.15218441225863785
iclr2025,tree,Reject,S_depth,72,0.463473611111111,0.1229913508845643
iclr2025,tree,Reject,DoA_score,72,0.2079236111111111,0.08801478347823094
iclr2025,tree,Reject,Total_Claims,72,7.347222222222222,2.130659636153325
iclr2025,tree,Reject,Total_Premises,72,6.027777777777778,2.337521392368615
iclr2025,tree,Reject,n_arcs,72,20.680555555555557,5.4896224475448605
iclr2025,tree,Reject,n_weaknesses,72,8.277777777777779,5.734064807579993
iclr2025,tree,Reject,n_strengths,72,2.5,2.076020027583929
iclr2025,tree,Reject,MCS,72,0.42844583333333336,0.1019970448860797
iclr2025,tree,Reject,AR,72,0.8018458333333334,0.16221739450806721
iclr2025,tree,Reject,SD,72,0.016706944444444444,0.05019552004696835
iclr2025,tree,Reject,CD,72,0.16553055555555557,0.19023862305298433
iclr2025,tree,Reject,D1_actionability_mean,72,0.9840236111111113,0.22770853033379362
iclr2025,tree,Reject,D3_justification_mean,72,0.6187208333333333,0.3398256818824931
iclr2025,tree,Reject,D4_solution_mean,72,0.3662625,0.29301848446116074
iclr2025,tree,Reject,D5_tone_mean,72,0.9537597222222222,0.7325228615688718
iclr2026,cyclereview,Accept,Total_Valid_Flaws_Found,103,3.0388349514563107,2.009401091619519
iclr2026,cyclereview,Accept,Critical_Recall,81,0.20971111111111115,0.29755325237678043
iclr2026,cyclereview,Accept,Minor_Recall,103,0.18366407766990292,0.1376074203242966
iclr2026,cyclereview,Accept,nCPS,103,0.9605087378640776,0.14343169660004673
iclr2026,cyclereview,Accept,Raw_CPS,103,2.7162805825242726,1.1074044300869161
iclr2026,cyclereview,Accept,Total_Arguments,103,3.0388349514563107,1.2674068794124895
iclr2026,cyclereview,Accept,R_premise,106,0.6073122641509434,0.1867590980522796
iclr2026,cyclereview,Accept,S_depth,106,0.4262367924528302,0.1273933834907948
iclr2026,cyclereview,Accept,DoA_score,106,0.25559056603773583,0.1083624425609343
iclr2026,cyclereview,Accept,Total_Claims,106,7.2924528301886795,5.3165813955820385
iclr2026,cyclereview,Accept,Total_Premises,106,10.518867924528301,4.86822766630335
iclr2026,cyclereview,Accept,n_arcs,106,7.1415094339622645,2.5909684868616507
iclr2026,cyclereview,Accept,n_weaknesses,106,3.4150943396226414,1.3583458044064505
iclr2026,cyclereview,Accept,n_strengths,106,0.0660377358490566,0.4834177514034499
iclr2026,cyclereview,Accept,MCS,105,0.5276590476190476,0.1220074979531035
iclr2026,cyclereview,Accept,AR,105,0.8923114285714286,0.22289482743863998
iclr2026,cyclereview,Accept,SD,105,0.037834285714285716,0.12062212198923883
iclr2026,cyclereview,Accept,CD,105,0.41314666666666666,0.38826543806709846
iclr2026,cyclereview,Accept,D1_actionability_mean,105,1.3618580952380954,0.5343698571108261
iclr2026,cyclereview,Accept,D3_justification_mean,105,0.2939904761904762,0.4056322217619081
iclr2026,cyclereview,Accept,D4_solution_mean,105,0.4200123809523809,0.3793025544680754
iclr2026,cyclereview,Accept,D5_tone_mean,105,1.304789523809524,0.43545634637783454
iclr2026,cyclereview,Reject,Total_Valid_Flaws_Found,89,3.101123595505618,1.8093503594348237
iclr2026,cyclereview,Reject,Critical_Recall,77,0.16205064935064936,0.22009355583919585
iclr2026,cyclereview,Reject,Minor_Recall,89,0.18796966292134834,0.16548678016721566
iclr2026,cyclereview,Reject,nCPS,89,0.9794415730337078,0.04613293984135996
